PC1,PC2,PC3
0.29944346219403967,-0.3708229120243764,-0.03940279416127568
0.3981283829304943,-0.2929840536936631,0.057075885156441575
-0.05199928712111942,0.5182841073554583,-0.15422116891760795
-0.10458872212058588,0.2398154125594345,-0.39370381310893443
-0.05268508619594399,-0.35855506438268264,-0.358487863337812
-0.29962310483744636,0.3429767751976568,-0.281246306232465
0.2257712904097801,0.3940087304002523,-0.4754884344913673
-0.3177732960430797,0.1710803800328642,-0.04937235814205332
0.602299116738498,0.10564837988007414,0.10533169260780784
-0.23423043316115835,0.2315054275954357,-0.11749872146390983
0.11130983348783814,-0.054573324234013454,0.36718939478570856
-0.24340485357700195,0.04465876276510522,0.029935329485651363
-0.41282437127177796,0.3122130368543614,-0.2763069774903831
0.20613900126181653,0.15396106058385706,0.32521174486606874
-0.10378456652273564,-0.16695723943567903,-0.20225307722892039
-0.15898783103647923,0.06292906097919143,-0.3653347353811249
-0.26855312290072364,0.46461013883948477,-0.18966532013761994
0.23603460984330135,0.26450859769499846,0.4314034289659068
0.4660952146595273,0.2156208153040915,-0.02035762221391224
0.16061321365101192,0.6781045179560413,-0.29005656168069777
0.14975154072855065,-0.034597443252248616,0.11193414730020723
0.3959538473755332,0.2038489718947636,0.16223436058618845
0.26901890745153995,0.45000412862490036,0.24385420625856924
0.04321419704961915,0.611371392779793,-0.19051516590206508
0.46832200826028403,-0.07589525599271257,0.04349223188107065
0.1690941540838327,-0.07189892675458365,0.1633898899453815
-0.06344748945214887,-0.03933084384814284,-0.24493977752276364
0.19654943285379328,0.5318440822381345,0.008283799712157203
-0.010345869151400414,-0.23686634316206573,0.11895464267928546
0.48696065779021136,0.017719016787175912,-0.4458572986279143
0.023001927762948106,-0.13311806395255338,-0.19110586112472927
0.058316848325628265,0.14467924885556438,0.14403466051194114
-0.4303268083763859,0.10316620519384911,0.42719751062026057
-0.5256805442138683,0.09652771695646051,-0.0702752877605517
-0.6382905943915671,-0.15983706581447762,-0.13727827616500632
-0.778707627262444,-0.041362684530449056,0.04667069130797641
0.28963690250146845,-0.3907752257587911,-0.02653624226571938
0.1255749407719899,0.322776171437234,0.06927041437953363
0.07171350360760137,0.27746925598942507,0.3591385952388506
-0.08973093068911085,0.0634583520265351,-0.2115587172302001
-0.23227367819598418,0.32168570850682887,-0.18432163510418587
-0.15243921511004035,-0.11526734897469965,-0.35719413852889287
-0.3052657701564744,-0.05708385380753783,-0.12746842876567654
-0.1741284314828562,0.3026281995815584,0.2871446473818079
0.2335735110492584,0.380658932488252,-0.11118498123978637
0.07938214302098924,-0.4798820198283477,0.08909237704726758
-0.3258799918504994,-0.13257648926352833,0.47798327362816795
-0.17721745919103316,0.11428512906582622,0.5771436736314837
0.14447915531662853,-0.18313015700894147,-0.4084217710709546
-0.36125043266065937,0.3722641350933932,-0.10417628308226135
-0.46995456645772,-0.11633504089769983,0.6997389193832957
0.01540774887811052,0.419987303236965,0.39081451578106186
-0.13986022882013588,-0.080959717566216,0.5403014269342974
-0.0008083937084925399,0.4821810549888248,0.010132059487224399
0.24990988741059306,0.1184858088039803,-0.12785891407083583
-0.10499202400797106,0.021273351407439967,-0.341158301429799
-0.3631425166968558,0.29050562193025753,0.29390895557852825
-0.11350884850646288,-0.007705201828213437,-0.11389533742375202
0.43824738222359394,-0.08038396276309179,-0.10907729933938637
-0.3970002395302589,0.07767975555004403,0.0848725385644511
-0.2219754787186834,0.13084059764021722,-0.0998163362173744
0.3279733338661704,-0.2737689207730386,-0.0002004709044489683
0.07471660236470631,-0.195342088074734,-0.3367650461203345
-0.3522224839804613,-0.45431359073656646,-0.35011856543382935
-0.35975227770682777,-0.33669631407844974,-0.3488775633082139
0.5343652380046485,0.08010787982841383,0.11438160238123918
-0.8663433549865431,-0.010540984087406613,-0.016732781350228598
-0.19212576521935315,-0.4051601333244774,0.023616958289663925
0.23589050844037662,-0.011545023597533899,-0.2774410700046056
-0.33979052500351253,0.057966308249895404,0.6992537765033568
-0.08074742751400463,-0.5549733358229554,0.0671938438670101
0.001940803699642937,-0.06668602478996583,0.39816515611373626
-0.3612608815792368,0.42748572607700086,-0.28413266689141137
0.35054571053789313,0.5159567291726816,-0.09190632734469495
0.6556306709318765,0.17104598383158098,-0.07781854007501954
-0.39740839525209815,-0.07486420033547275,0.5835835317898104
0.36640295017315183,0.04158688978457481,-0.36031046869929545
0.07567082384680685,0.01813574651732247,-0.3266967260247281
-0.14388820505775163,0.18184493744804175,0.1644109513569172
-0.3020634120552242,-0.27965927805447444,0.1049011228365545
-0.3319762197123987,0.28987461920370483,-0.08925255776604868
0.005780758758027986,-0.49826422821312755,-0.1682568180795312
-0.17153629391043243,-0.14646006761104874,0.3915097472752427
0.08710539979008758,0.1654227539594204,0.35310060487720185
0.06482350971100684,-0.27820792953113777,-0.6307186699770947
-0.46909323446136053,0.08900400851221679,-0.14179778746549798
0.18381226238461118,0.49241865903037085,0.2724094009385287
0.5166700392548491,-0.3250124478510659,0.08627116653208877
-0.03846949803865501,-0.31574304611326004,-0.2494015807553535
-0.27349002360136887,0.352120308966123,0.03963585112275092
0.3875999689606086,0.36031001319952494,0.355161130430381
-0.2714193314134813,-0.3201673591402106,-0.15402812186490278
-0.43426103426560536,0.12624723936755256,0.5504890251041934
-0.24159092016811695,-0.008348682673522623,0.4919501417783896
-0.46440465224821675,0.25078285346441065,-0.24549243239407992
0.1039063662969492,0.009956191131218817,0.2364504397647328
0.5453797690043798,-0.0339663641581307,-0.08350931295564634
0.6710992999812843,0.08704978305758287,-0.04078466579276163
-0.1966198401574889,0.2735746433705075,0.4875880459720727
-0.23968475710629342,0.04838003324891921,0.14694196001634752
-0.0224722941644051,-0.08782053501451986,0.16138250562506828
0.08253833344140385,-0.11944401991600859,0.15710922242632097
0.3732502475709304,-0.06242519546955905,-0.2594579953936294
0.00674795687220253,0.11088117466380831,0.33542322232845123
0.1406634613304773,-0.33647871221052367,0.3421271690752685
0.030295406966642513,-0.072502733413283,0.39279709639460747
0.1651861373809981,-0.044130354084937984,-0.5387019057833111
-0.8703363304840386,0.12436143325346583,-0.07517257605574368
-0.11689313099774898,0.05042817558622742,0.40057910974682853
-0.4941383258491622,0.10211167930232418,0.24929589622799575
-0.1418753596171006,-0.28693399197081565,-0.2483051227042961
-0.5780284898641801,0.112759813124582,0.013220011936730391
0.23264940778875606,-0.12344532431385641,-0.1646570562792562
-0.12457555719975617,-0.1922761793780183,-0.258063893810261
0.14365194342889082,0.4438736074970211,0.1595304751958867
0.5618141102600621,0.15548629077255205,-0.0751093945242447
0.16535739539089966,0.26756298085895147,-0.3712853882827256
-0.21411715187624725,0.35094339574968136,0.32098700787229073
0.09282081357417517,0.508351386138505,0.18460468284726872
-0.39961203410502866,0.07261443792311117,0.30740438888415156
-0.10963172396204633,0.008027971829162928,0.3658767566935679
0.20513850131387054,-0.04978672316466781,0.3169571451949895
-0.20917979431880565,0.22160352675936457,-0.1354095586652896
-0.1710364880890973,-0.28347547071184065,0.14296481792079385
0.05559368215272647,-0.31297385501751757,0.14530537571015611
-0.13407307471692606,-0.43946552374543923,0.23947107829641945
0.2695842651792302,0.11304976037076642,-0.08233926710343631
0.39579956196494714,-0.013972681499428485,0.304369142106213
-0.0022236371433825937,-0.41463604556708183,0.23442123783111002
-0.539451044348962,-0.34941467306148133,-0.28699072374981727
-0.049360733447627626,0.3066290642974737,-0.41042388463969526
0.445760875385433,-0.07125884577053171,-0.49144003090437566
0.021927957895399863,-0.12533019639634507,0.19304898889710553
-0.319811896329134,0.030522112182738148,-0.060867814836603085
0.18121157268520713,-0.40071553301723706,-0.10395291215056657
-0.16083510958344946,-0.13345561067848807,-0.2251422929332555
0.23460963581312977,0.4089753326261536,-0.5199750572868324
-0.37521907429804313,-0.03822373223085773,-0.25536699453202993
0.19616509181483777,-0.3417020399921012,0.22507367363332786
0.18557289535895133,0.10581041588273615,0.2565253127102758
0.1253849585050513,0.34722171319254136,0.06824103548651095
0.08149591919668855,0.5213445028400996,0.05153706877667885
-0.36967051452892036,-0.6123192393632276,-0.04286672371878175
0.29588757609026217,-0.39919669441365957,0.22261976696670804
0.3031647500351499,-0.15489644731189978,-0.5754939207108529
-0.11006785095498806,0.08110415660014592,-0.38676782241852586
0.2573238870810414,0.3386647565336436,0.0702992398536656
-0.032212134726399194,-0.3094724361463869,-0.058875847709951024
0.13817629249801566,-0.20543789862378706,-0.5051914313896841
-0.014181904312381118,-0.04344880603465501,-0.2643374834937475
-0.20985192857009094,0.48222675655327696,-0.13035779848535933
0.13548566698406161,0.09540558558672874,-0.07489503275947651
0.03405492126209748,-0.027404359148032853,0.23761743724771833
-0.19300195208354345,-0.40491804209870674,0.021589767534030746
-0.04081345608352449,0.21651295358089584,-0.2859648404700691
0.3358346123429996,0.5388470321874436,0.41135662547137564
0.0237638603858227,-0.3172442585251869,0.1053417214983362
-0.22860470635656321,0.37350116445646386,-0.24522937633512454
-0.0025219153424188017,-0.0029454023736000257,-0.23413282367328603
-0.24840948660642478,-0.2318102953609072,-0.41961659938253126
-0.4976000581223704,-0.44306648363753,-0.311905338515085
-0.572229469514117,-0.08807639236228798,0.46311047118029536
-0.06663133649669956,0.48109925151612076,-0.40797686871180355
-0.16441200342899445,-0.2767413686375223,-0.40319791232504226
0.32605322428040173,0.6323932928718901,0.09271391099658544
0.12953020363732345,0.028577033174482236,0.436896811233332
0.361097210663094,-0.12415785763624101,-0.46694178419226506
-0.31397452425082123,0.1704260924278057,0.3798040750870182
0.6827286892696285,0.08383657224280866,-0.013878315763448557
-0.3379164748363344,0.37874554980065356,-0.10943759322077928
0.1874804732338646,-0.5129601351161966,0.16453991857723727
0.166670590671946,0.02694194365713526,0.11409368353779803
0.36417793125346803,0.05819680255341736,0.10222013218736026
-0.3198766113514748,0.15370198227994036,0.24708016060066296
0.6021450762896673,-0.20184990550423185,-0.06740561707488057
0.22255067785969238,-0.5656594880380255,0.4021434209677692
0.023723186734791984,-0.2216161456575199,-0.41708270525234015
0.304635235202951,0.30982709979018885,-0.5164418769995671
-0.04756296142504572,-0.012036369109474532,-0.3378790969020956
-0.14467535510889143,0.35640769478755696,0.40640054093411804
-0.10930845916814515,-0.08242606172265371,-0.006877312937440649
-0.4633148113135392,0.4524926068792191,-0.30938770487294476
0.25955294913499466,0.2652689087608503,-0.15645243635678396
-0.14278494249327978,0.28071854674122454,-0.11041077903225338
-0.024295023988438514,-0.2642771902765466,0.06342771153827276
-0.22992607289876835,0.21569389454101529,-0.16321070148048633
-0.18467223029254193,0.10780485346094693,0.46580125691486907
0.4076738108337326,-0.2610076455947888,-0.06452365844175212
0.1620078006296862,-0.376063988287605,0.20121386153696308
0.22072495550324273,-0.284658398959276,0.09712759608840127
0.5026561029016505,0.20551900870147932,0.06423151931659954
0.2653629056608512,0.394850339523381,0.3450215797394567
-0.12832692459583947,-0.24489603280692834,-0.3669253587700273
0.51106386080819,-0.2895744102357269,0.17468485072296314
-0.20707436400675774,0.42632751009956626,-0.2315951886279809
-0.017604521449783382,-0.006746335950437832,-0.3398054977672091
0.1057040920479048,-0.2140091226312254,0.32461187375598954
0.23188258970915765,-0.5123462753157865,0.1812074941888402
0.2435270232079503,-0.3879952988857978,0.3365840350961846
-0.397996389176779,-0.5455397290080504,-0.26435428384845844
-0.13699422379891169,0.3046640580987364,0.32883171769764163
-0.23685164365774333,0.2869261010552362,0.0029731867982898397
0.568020793687016,0.2062812234077256,0.2470020740032458
-0.1736911564479108,0.30818166356643717,0.01011629237263112
0.2989214238023546,-0.0850334633193583,0.17073850437968296
-0.009392714889470962,-0.3929425191630352,0.23590754480570852
-0.1613246988276756,-0.010011944756702473,0.49981558499938505
0.3657652272366122,0.2121901150372255,0.09238842455119067
0.04166508328743752,-0.4070498351374892,0.3540374788385148
0.02657637393008845,-0.19302736625721956,-0.5002737223185958
0.524822704486625,-0.28831225005302236,0.2590705063385591
-0.1480468469076051,0.3653837821882846,0.42003238701761214
-0.08267669073670063,-0.24670107290162832,0.4014035083499745
-0.1540951330105379,0.018758308881245245,-0.24686511410245093
0.09199526369226955,-0.32303164503362597,0.22952593710328006
0.21346529767362443,-0.32598115372690795,0.04150307179904389
0.0471627286130043,0.12128475121830551,0.05906694276162627
0.23722076066953757,-0.014852001978043705,0.41673687708698903
-0.5488910375861386,-0.09452482228508835,0.5171074613076154
0.023913304646083516,-0.1639937102343583,0.05082407355945806
-0.3798244317835478,-0.539145470856698,-0.43567994107892133
0.01266223396764557,-0.6417990272811576,0.39402259433906983
0.27320030801435535,0.3205158784459131,-0.20668984115268907
0.7797004093978066,-0.18124901788408693,0.15609396261801078
-0.6974625695616368,0.00804104034435299,-0.11063715698020693
-0.36064585028086177,0.0579961973915446,0.56167375751656
0.07316303562315095,0.33725762839697004,-0.05199245082106918
-0.49544429722036265,0.013090889817130191,-0.2705038619717752
-0.4124134786794474,0.0652319239522895,0.19178518992221028
0.20575629048602823,-0.5051275551291704,0.12076035165723265
-0.1288710458260176,-0.06806328896906827,-0.16170440013795562
-0.14706900075849905,0.2945943501363595,0.42668857342827327
-0.3355349304210314,0.25466753758243377,-0.2518990450953848
-0.23246276283397874,-0.5800758608877328,-0.22398665167458132
0.12924961217218894,0.5604396938871162,-0.42461736675438466
-0.3158143672210097,0.32395118140158186,0.21214926167725234
0.7337028036381371,-0.07593443438514275,0.20755371759239571
0.03868494790020884,0.06477258083521298,0.38233337936125467
-0.007125429563419701,-0.4229941663010125,0.174986448250519
-0.25416735149345465,-0.09590462622274554,-0.14029641824716976
-0.15273515642492438,-0.15801163026600315,-0.3484464614806663
0.06554196714213444,-0.3442435875987068,0.23158621617468567
0.3075837480439314,0.11694334661290717,0.024979694188259405
0.25456736688923304,-0.339997196355001,0.28374876674325344
0.30945293561437875,-0.30824478258510013,0.41739309208318276
-0.058977415840765476,-0.4803714857993504,-0.3180846439276926
-0.029092144634032733,0.5616536454383891,0.059443737112869544
0.17746288406685076,-0.4340665458274992,-0.15443574757679268
0.37094846611312043,0.05632609762700774,0.11788478802634383
0.15583076906202928,0.5292128664812363,-0.1215443615569557
0.4210496743238863,-0.02094931046027393,0.3627890938821874
0.28459563994183945,0.47379437751290243,0.09075253668752448
-0.1452608840479274,0.38664563332997803,-0.3575482366122265
-0.13850823601399687,0.4993938360027853,0.049278509783532765
-0.6578539280711936,0.2453315359404209,-0.13639402891788666
-0.3340292389754324,0.1795668683622892,0.11141199161295412
-0.09540459808492716,-0.2322253812923024,-0.05109525839106899
-0.1466927399356746,0.3650096412030026,0.4231653181854089
-0.15588995616492202,-0.5395209736320113,0.47877019432806445
-0.1446099440103207,-0.5402588909860391,0.2134773176783804
-0.4766211297591437,0.09004027236627948,0.2933474174982046
-0.3578880799596598,-0.4816690300013246,0.011339441974060338
-0.1443844821472493,0.11768144556750854,-0.32936439482963326
-0.05857191523369965,-0.5116517875567406,-0.22551444043972146
0.23768070818927992,-0.17764473841978118,-0.5076029714385264
0.3825352888490316,0.4446207843305222,0.1738226403519858
-0.4402438510050628,-0.19604725547809065,-0.3385762253523542
0.2962765423646088,-0.3776933666554631,0.2185690086036961
-0.6412789301402214,-0.2996049469816705,-0.18330243691606596
0.28130161445260554,-0.13718637634358516,-0.10602163252819974
0.22086103766696613,0.42274333844678724,0.023009791941043467
0.02843170778543578,-0.16957338106372746,-0.17022262133210597
0.5316747016256121,-0.1374060622911162,0.19289046650989738
-0.34505425005717955,0.02936012974428487,0.30074356642823097
0.24525950188910978,0.4031805368595489,0.15211083760682986
0.2398761967604813,-0.012775470946325473,-0.4850516851331076
-0.3304086216951105,0.037636123947601186,-0.29217973378401163
-0.4143755777906424,-0.5222171174231287,-0.42197256492671864
-0.30022924296770637,-0.20430454823608174,-0.13410740114380104
-0.03202809630568576,0.42092227141082394,0.4349614491233873
-0.17517778301512782,0.3518723287384664,-0.10515359476189712
-0.3063800661555981,0.43516186293024084,-0.0017307548621225965
-0.07326607754475703,-0.3354151937466318,-0.4660748670350937
0.3191500461510118,0.464648724644275,0.3612058054456069
-0.48099328362439464,0.2614249275424507,-0.12229010429686116
